escenario,sede,sede_nombre,timestamp,hora,hora_sin,hora_cos,dia_semana,es_fin_semana,es_festivo,semana_parciales,semana_finales,periodo_semestre1,periodo_semestre2,periodo_vacaciones,temperatura_exterior,ocupacion_pct,co2_input,energia_total_kwh,energia_comedor_kwh,energia_salones_kwh,energia_laboratorios_kwh,energia_auditorios_kwh,energia_oficinas_kwh,potencia_total_kw,agua_litros,co2_kg
semana_parciales,UPTC_DUI,Duitama,2025-04-09 10:00:00,10,0.5,-0.866025,2,0,0,1,0,1,0,0,20.1,98.9,3.7917,18.487,1.7509,4.9047,4.3297,1.7197,5.782,27.65,181.3,3.6604
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 10:00:00,10,0.5,-0.866025,2,0,0,1,0,1,0,0,19.2,100,1.6997,8.055,0.7396,3.5768,1.4307,0.894,1.4139,11.385,44.99,1.5949
semana_parciales,UPTC_TUN,Tunja,2025-04-09 11:00:00,11,0.258819,-0.965926,2,0,0,1,0,1,0,0,19.3,100,1.928,9.707,1.084,2.3643,2.8702,0.8077,2.5808,11.92,1728.08,1.922
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 11:00:00,11,0.258819,-0.965926,2,0,0,1,0,1,0,0,19.4,100,4.6491,22.734,2.1556,3.8682,8.6113,2.4321,5.6668,30.408,142.01,4.5013
semana_parciales,UPTC_DUI,Duitama,2025-04-09 11:00:00,11,0.258819,-0.965926,2,0,0,1,0,1,0,0,20.5,94.3,3.5266,17.579,1.7208,4.0148,4.0896,1.9311,5.8227,24.143,142.79,3.4806
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 11:00:00,11,0.258819,-0.965926,2,0,0,1,0,1,0,0,19.8,98.7,1.208,6.778,0.4771,2.9421,1.3392,0.6014,1.4182,9.031,56.56,1.342
semana_parciales,UPTC_TUN,Tunja,2025-04-09 12:00:00,12,0.0,-1.0,2,0,0,1,0,1,0,0,19.1,69.5,1.3472,6.983,0.8757,1.5671,2.3669,0.5208,1.6525,8.904,1204.12,1.3826
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 12:00:00,12,0.0,-1.0,2,0,0,1,0,1,0,0,20.0,68.9,2.8586,15.582,1.6514,2.8678,5.7081,1.6534,3.7013,20.927,78.17,3.0852
semana_parciales,UPTC_DUI,Duitama,2025-04-09 12:00:00,12,0.0,-1.0,2,0,0,1,0,1,0,0,19.6,77.1,3.1073,15.001,1.6428,4.2995,3.6628,1.3346,4.0613,19.725,108.25,2.9702
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 12:00:00,12,0.0,-1.0,2,0,0,1,0,1,0,0,18.4,71.3,0.9748,5.46,0.4726,2.3499,0.9718,0.6267,1.039,7.421,33.02,1.0811
semana_parciales,UPTC_TUN,Tunja,2025-04-09 13:00:00,13,-0.258819,-0.965926,2,0,0,1,0,1,0,0,17.5,73.3,1.6538,7.951,0.8543,1.9351,2.5188,0.7048,1.938,9.781,984.58,1.5743
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 13:00:00,13,-0.258819,-0.965926,2,0,0,1,0,1,0,0,18.4,72.4,3.6912,17.657,1.5749,3.2951,5.4092,1.794,5.5838,24.407,105.35,3.4961
semana_parciales,UPTC_DUI,Duitama,2025-04-09 13:00:00,13,-0.258819,-0.965926,2,0,0,1,0,1,0,0,19.6,79.8,3.463,16.032,1.6117,4.0194,4.306,1.5049,4.59,23.557,110.24,3.1743
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 13:00:00,13,-0.258819,-0.965926,2,0,0,1,0,1,0,0,18.2,68.1,1.0774,5.368,0.4331,2.4549,1.2304,0.6067,0.6429,7.828,31.76,1.0629
semana_parciales,UPTC_TUN,Tunja,2025-04-09 14:00:00,14,-0.5,-0.866025,2,0,0,1,0,1,0,0,15.7,100,2.254,10.761,1.3961,2.3002,2.8095,0.7995,3.4557,13.108,1223.9,2.1307
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 14:00:00,14,-0.5,-0.866025,2,0,0,1,0,1,0,0,17.0,100,4.2267,21.299,2.2589,3.7262,7.5364,2.2041,5.5734,27.539,118.43,4.2172
semana_parciales,UPTC_DUI,Duitama,2025-04-09 14:00:00,14,-0.5,-0.866025,2,0,0,1,0,1,0,0,17.4,100,4.0142,18.96,1.9724,5.2157,4.9975,1.6492,5.1252,26.904,172.72,3.7541
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 14:00:00,14,-0.5,-0.866025,2,0,0,1,0,1,0,0,16.1,100,1.4561,7.069,0.584,2.6658,1.5163,0.7579,1.545,9.984,42.39,1.3997
semana_parciales,UPTC_TUN,Tunja,2025-04-09 15:00:00,15,-0.707107,-0.707107,2,0,0,1,0,1,0,0,13.9,100,2.1063,10.09,1.291,2.2705,2.6882,0.8753,2.965,14.791,1361.26,1.9978
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 15:00:00,15,-0.707107,-0.707107,2,0,0,1,0,1,0,0,14.6,100,3.8723,19.299,2.0528,3.9486,5.8976,1.904,5.496,26.051,122.73,3.8212
semana_parciales,UPTC_DUI,Duitama,2025-04-09 15:00:00,15,-0.707107,-0.707107,2,0,0,1,0,1,0,0,16.3,100,3.5836,18.202,1.9419,4.1797,4.5625,1.5712,5.9467,23.178,183.23,3.604
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 15:00:00,15,-0.707107,-0.707107,2,0,0,1,0,1,0,0,15.3,100,1.6858,8.155,0.6627,3.6671,1.7488,0.7958,1.2806,10.804,46.44,1.6147
semana_parciales,UPTC_TUN,Tunja,2025-04-09 16:00:00,16,-0.866025,-0.5,2,0,0,1,0,1,0,0,12.5,100,1.8498,9.408,1.2651,2.1257,3.0801,0.8613,2.0758,11.484,1772.45,1.8628
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 16:00:00,16,-0.866025,-0.5,2,0,0,1,0,1,0,0,13.6,100,4.2723,21.189,1.8061,3.8573,7.5581,1.9943,5.9732,28.376,136.38,4.1954
semana_parciales,UPTC_DUI,Duitama,2025-04-09 16:00:00,16,-0.866025,-0.5,2,0,0,1,0,1,0,0,15.0,100,4.1196,19.483,2.1005,4.4983,4.1495,1.8957,6.839,25.404,142.91,3.8576
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 16:00:00,16,-0.866025,-0.5,2,0,0,1,0,1,0,0,14.8,100,1.2277,6.799,0.6009,2.905,1.1982,0.686,1.4089,9.162,44.76,1.3462
semana_parciales,UPTC_TUN,Tunja,2025-04-09 17:00:00,17,-0.965926,-0.258819,2,0,0,1,0,1,0,0,12.4,100,1.748,9.605,1.29,2.4155,3.0551,0.739,2.1054,11.771,1784.73,1.9018
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 17:00:00,17,-0.965926,-0.258819,2,0,0,1,0,1,0,0,11.7,100,4.1927,20.358,1.9961,4.6386,6.5626,1.8898,5.2709,29.321,120.38,4.0309
semana_parciales,UPTC_DUI,Duitama,2025-04-09 17:00:00,17,-0.965926,-0.258819,2,0,0,1,0,1,0,0,13.9,100,3.3396,17.188,1.5655,4.6579,4.4062,1.5411,5.0173,23.029,138.52,3.4032
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 17:00:00,17,-0.965926,-0.258819,2,0,0,1,0,1,0,0,12.5,100,1.1946,6.644,0.494,2.3546,1.1923,0.7015,1.9016,9.362,56.53,1.3155
semana_parciales,UPTC_TUN,Tunja,2025-04-09 18:00:00,18,-1.0,-0.0,2,0,0,1,0,1,0,0,10.7,58.0,1.0997,5.662,0.65,1.4212,1.7889,0.4204,1.3815,6.847,1191.49,1.1211
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 18:00:00,18,-1.0,-0.0,2,0,0,1,0,1,0,0,10.9,64.7,3.1511,14.947,1.631,2.6664,4.4655,1.6428,4.5413,18.523,111.3,2.9595
semana_parciales,UPTC_DUI,Duitama,2025-04-09 18:00:00,18,-1.0,-0.0,2,0,0,1,0,1,0,0,11.7,62.8,2.5893,14.126,1.3104,3.8628,3.0249,1.228,4.6999,18.83,130.48,2.7969
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 18:00:00,18,-1.0,-0.0,2,0,0,1,0,1,0,0,11.8,66.0,0.9519,4.638,0.3667,1.6704,0.9482,0.5086,1.1441,5.607,34.87,0.9183
semana_parciales,UPTC_TUN,Tunja,2025-04-09 19:00:00,19,-0.965926,0.258819,2,0,0,1,0,1,0,0,8.1,56.2,1.1319,5.659,0.7572,1.2172,1.7584,0.4182,1.508,7.49,894.54,1.1205
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 19:00:00,19,-0.965926,0.258819,2,0,0,1,0,1,0,0,8.9,57.2,2.6967,12.893,1.4381,2.5986,4.6896,1.4062,2.7605,19.299,95.57,2.5528
semana_parciales,UPTC_DUI,Duitama,2025-04-09 19:00:00,19,-0.965926,0.258819,2,0,0,1,0,1,0,0,10.5,61.5,2.9919,14.313,1.4323,3.4584,3.2345,1.3535,4.8343,21.022,98.28,2.834
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 19:00:00,19,-0.965926,0.258819,2,0,0,1,0,1,0,0,8.9,68.6,1.1968,5.579,0.5132,2.5489,0.9819,0.5842,0.9508,8.061,33.94,1.1046
semana_parciales,UPTC_TUN,Tunja,2025-04-09 20:00:00,20,-0.866025,0.5,2,0,0,1,0,1,0,0,6.9,68.7,1.5196,7.232,0.9453,1.7292,2.3904,0.6385,1.5286,9.964,978.72,1.4319
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 20:00:00,20,-0.866025,0.5,2,0,0,1,0,1,0,0,9.2,67.4,3.0453,15.404,1.7472,3.1396,5.4935,1.3963,3.6274,22.559,114.85,3.05
semana_parciales,UPTC_DUI,Duitama,2025-04-09 20:00:00,20,-0.866025,0.5,2,0,0,1,0,1,0,0,9.4,60.6,2.4512,11.865,1.0864,2.9898,2.5219,1.3353,3.9316,14.702,96.48,2.3493
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 20:00:00,20,-0.866025,0.5,2,0,0,1,0,1,0,0,9.6,66.3,0.8937,4.631,0.3801,2.0843,1.0024,0.5112,0.653,6.892,41.79,0.9169
semana_parciales,UPTC_TUN,Tunja,2025-04-09 21:00:00,21,-0.707107,0.707107,2,0,0,1,0,1,0,0,8.1,14.5,0.4911,2.653,0.2836,0.5951,0.903,0.2308,0.6405,3.7,561.34,0.5253
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 21:00:00,21,-0.707107,0.707107,2,0,0,1,0,1,0,0,9.1,19.3,1.8646,9.005,0.8257,1.8491,2.8448,0.8483,2.6371,11.15,49.55,1.783
semana_parciales,UPTC_DUI,Duitama,2025-04-09 21:00:00,21,-0.707107,0.707107,2,0,0,1,0,1,0,0,10.1,23.4,1.6449,8.2,0.9344,1.7624,2.113,0.9236,2.4666,10.383,73.54,1.6236
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 21:00:00,21,-0.707107,0.707107,2,0,0,1,0,1,0,0,9.1,10.5,0.3881,1.819,0.1666,0.6551,0.4059,0.1595,0.4319,2.532,15.39,0.3602
semana_parciales,UPTC_TUN,Tunja,2025-04-09 22:00:00,22,-0.5,0.866025,2,0,0,1,0,1,0,0,6.9,12.4,0.5256,2.465,0.2742,0.5438,0.6289,0.1905,0.8276,3.675,490.55,0.4881
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 22:00:00,22,-0.5,0.866025,2,0,0,1,0,1,0,0,8.0,14.3,1.4338,6.773,0.6731,1.5025,2.4779,0.7153,1.4042,8.277,35.36,1.3411
semana_parciales,UPTC_DUI,Duitama,2025-04-09 22:00:00,22,-0.5,0.866025,2,0,0,1,0,1,0,0,8.6,13.3,1.2449,6.171,0.556,1.4851,1.6501,0.6258,1.854,7.578,56.83,1.2219
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 22:00:00,22,-0.5,0.866025,2,0,0,1,0,1,0,0,8.2,15.9,0.4402,2.139,0.1539,0.9556,0.3838,0.1883,0.4574,2.689,14.43,0.4235
semana_parciales,UPTC_TUN,Tunja,2025-04-09 23:00:00,23,-0.258819,0.965926,2,0,0,1,0,1,0,0,7.6,19.9,0.6067,3.109,0.3437,0.6722,0.9528,0.2741,0.8662,4.067,464.14,0.6156
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 23:00:00,23,-0.258819,0.965926,2,0,0,1,0,1,0,0,7.8,18.8,1.4896,7.681,0.6588,1.3845,2.5204,0.6718,2.4455,9.928,51.82,1.5208
semana_parciales,UPTC_DUI,Duitama,2025-04-09 23:00:00,23,-0.258819,0.965926,2,0,0,1,0,1,0,0,9.2,18.8,1.237,6.609,0.5984,1.8433,1.5875,0.6501,1.9297,8.853,50.76,1.3086
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 23:00:00,23,-0.258819,0.965926,2,0,0,1,0,1,0,0,7.7,9.2,0.3964,1.874,0.1313,0.7145,0.3795,0.2139,0.4348,2.56,14.17,0.3711
semana_finales,UPTC_TUN,Tunja,2025-06-08 00:00:00,0,0.0,1.0,6,1,0,0,1,1,0,0,8.4,3.0,0.4637,2.341,0.2788,0.6523,0.6973,0.1636,0.549,3.311,390.13,0.4635
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 00:00:00,0,0.0,1.0,6,1,0,0,1,1,0,0,9.6,9.2,1.319,7.2,0.638,1.5511,2.2727,0.8246,1.9136,10.386,42.29,1.4256
semana_finales,UPTC_DUI,Duitama,2025-06-08 00:00:00,0,0.0,1.0,6,1,0,0,1,1,0,0,9.7,12.2,1.3473,6.96,0.7226,1.9144,1.6136,0.7818,1.9276,8.492,55.5,1.3781
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 00:00:00,0,0.0,1.0,6,1,0,0,1,1,0,0,8.6,1.6,0.2476,1.345,0.1197,0.5842,0.2789,0.1354,0.2268,1.781,10.3,0.2663
semana_finales,UPTC_TUN,Tunja,2025-06-08 01:00:00,1,0.258819,0.965926,6,1,0,0,1,1,0,0,8.9,8.5,0.5884,3.043,0.372,0.6697,0.8543,0.246,0.901,4.027,376.89,0.6025
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 01:00:00,1,0.258819,0.965926,6,1,0,0,1,1,0,0,9.7,6.1,1.0583,5.641,0.5038,1.165,2.0891,0.486,1.3971,7.33,37.38,1.1169
semana_finales,UPTC_DUI,Duitama,2025-06-08 01:00:00,1,0.258819,0.965926,6,1,0,0,1,1,0,0,11.2,11.1,1.3307,6.259,0.6855,1.4723,1.4616,0.6243,2.0153,7.695,49.83,1.2393
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 01:00:00,1,0.258819,0.965926,6,1,0,0,1,1,0,0,9.0,11.9,0.4479,2.158,0.1607,0.8416,0.4504,0.1956,0.5097,3.123,13.06,0.4273
semana_finales,UPTC_TUN,Tunja,2025-06-08 02:00:00,2,0.5,0.866025,6,1,0,0,1,1,0,0,10.5,10.2,0.5314,2.963,0.3192,0.6988,0.8907,0.2111,0.8432,4.337,481.75,0.5867
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 02:00:00,2,0.5,0.866025,6,1,0,0,1,1,0,0,10.4,9.7,1.4353,7.058,0.6966,1.5886,2.622,0.6579,1.4929,9.539,40.76,1.3975
semana_finales,UPTC_DUI,Duitama,2025-06-08 02:00:00,2,0.5,0.866025,6,1,0,0,1,1,0,0,11.2,0,0.94,4.522,0.4085,1.2561,1.16,0.4318,1.2656,6.64,27.69,0.8954
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 02:00:00,2,0.5,0.866025,6,1,0,0,1,1,0,0,11.4,0.9,0.246,1.265,0.1034,0.5766,0.2801,0.1321,0.1728,1.62,11.1,0.2505
semana_finales,UPTC_TUN,Tunja,2025-06-08 03:00:00,3,0.707107,0.707107,6,1,0,0,1,1,0,0,10.5,8.8,0.4942,2.597,0.3501,0.678,0.8027,0.1771,0.5891,3.744,365.43,0.5142
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 03:00:00,3,0.707107,0.707107,6,1,0,0,1,1,0,0,13.4,6.6,1.1305,6.203,0.5921,1.1483,2.1494,0.6533,1.6599,8.183,37.13,1.2282
semana_finales,UPTC_DUI,Duitama,2025-06-08 03:00:00,3,0.707107,0.707107,6,1,0,0,1,1,0,0,13.5,6.9,1.1944,5.867,0.6126,1.5147,1.3781,0.5177,1.8439,8.78,33.71,1.1617
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 03:00:00,3,0.707107,0.707107,6,1,0,0,1,1,0,0,13.2,0.5,0.2951,1.461,0.1098,0.523,0.3155,0.1636,0.3491,2.105,11.45,0.2893
semana_finales,UPTC_TUN,Tunja,2025-06-08 04:00:00,4,0.866025,0.5,6,1,0,0,1,1,0,0,13.3,7.2,0.5447,2.712,0.374,0.6291,0.7937,0.2097,0.7055,3.83,314.58,0.537
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 04:00:00,4,0.866025,0.5,6,1,0,0,1,1,0,0,13.4,8.0,1.3613,6.394,0.694,1.4348,2.3533,0.6408,1.2711,9.285,39.06,1.266
semana_finales,UPTC_DUI,Duitama,2025-06-08 04:00:00,4,0.866025,0.5,6,1,0,0,1,1,0,0,14.4,0,0.7922,4.12,0.4501,1.1112,0.9321,0.4342,1.1924,5.054,29.9,0.8158
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 04:00:00,4,0.866025,0.5,6,1,0,0,1,1,0,0,14.5,1.3,0.3042,1.411,0.1048,0.5295,0.3119,0.1399,0.3249,1.94,12.06,0.2794
semana_finales,UPTC_TUN,Tunja,2025-06-08 05:00:00,5,0.965926,0.258819,6,1,0,0,1,1,0,0,13.7,10.6,0.5846,3.007,0.348,0.7063,0.7814,0.2661,0.9052,3.789,365.23,0.5954
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 05:00:00,5,0.965926,0.258819,6,1,0,0,1,1,0,0,15.7,10.9,1.2367,6.933,0.7382,1.5026,2.4175,0.7206,1.5541,9.639,32.51,1.3727
semana_finales,UPTC_DUI,Duitama,2025-06-08 05:00:00,5,0.965926,0.258819,6,1,0,0,1,1,0,0,16.1,8.5,1.265,5.845,0.5827,1.5768,1.2807,0.6046,1.8002,7.721,45.17,1.1573
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 05:00:00,5,0.965926,0.258819,6,1,0,0,1,1,0,0,15.3,0,0.2281,1.213,0.0829,0.4593,0.2669,0.11,0.2939,1.684,10.71,0.2402
semana_finales,UPTC_TUN,Tunja,2025-06-08 06:00:00,6,1.0,0.0,6,1,0,0,1,1,0,0,16.4,26.5,0.7811,3.87,0.4768,0.8709,1.2738,0.2909,0.9576,5.489,566.29,0.7663
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 06:00:00,6,1.0,0.0,6,1,0,0,1,1,0,0,16.7,35.2,2.2887,12.223,1.3695,2.3414,3.8782,1.3866,3.2473,16.147,73.08,2.4202
semana_finales,UPTC_DUI,Duitama,2025-06-08 06:00:00,6,1.0,0.0,6,1,0,0,1,1,0,0,18.5,23.1,1.7413,8.734,0.7867,2.0961,2.2821,0.7522,2.8169,11.151,70.84,1.7293
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 06:00:00,6,1.0,0.0,6,1,0,0,1,1,0,0,16.1,36.9,0.7157,3.884,0.266,1.642,0.7574,0.3744,0.8442,5.214,25.23,0.769
semana_finales,UPTC_TUN,Tunja,2025-06-08 07:00:00,7,0.965926,-0.258819,6,1,0,0,1,1,0,0,17.6,31.1,0.9389,4.543,0.5717,1.0574,1.4061,0.3239,1.1839,5.595,762.24,0.8995
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 07:00:00,7,0.965926,-0.258819,6,1,0,0,1,1,0,0,17.5,22.8,1.5017,8.354,0.7602,1.552,2.9442,0.7606,2.337,10.765,53.76,1.6541
semana_finales,UPTC_DUI,Duitama,2025-06-08 07:00:00,7,0.965926,-0.258819,6,1,0,0,1,1,0,0,19.2,24.3,1.6088,8.851,0.7531,2.3267,2.4828,0.9741,2.3143,11.017,67.37,1.7525
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 07:00:00,7,0.965926,-0.258819,6,1,0,0,1,1,0,0,18.3,32.6,0.5538,3.081,0.2266,1.4131,0.5785,0.3048,0.558,3.859,19.35,0.61
semana_finales,UPTC_TUN,Tunja,2025-06-08 08:00:00,8,0.866025,-0.5,6,1,0,0,1,1,0,0,17.8,100,2.0119,10.459,1.1026,2.8173,2.7102,0.9251,2.9038,13.086,1598.01,2.0709
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 08:00:00,8,0.866025,-0.5,6,1,0,0,1,1,0,0,19.1,100,4.9291,23.263,2.5461,4.21,7.8997,2.6489,5.9583,30.607,118.14,4.6061
semana_finales,UPTC_DUI,Duitama,2025-06-08 08:00:00,8,0.866025,-0.5,6,1,0,0,1,1,0,0,20.8,100,4.3025,20.491,2.1697,4.4445,5.8027,1.8397,6.2344,28.221,154.63,4.0572
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 08:00:00,8,0.866025,-0.5,6,1,0,0,1,1,0,0,19.6,100,1.3671,7.484,0.5141,3.1593,1.6488,0.8547,1.3071,11.047,42.61,1.4818
semana_finales,UPTC_TUN,Tunja,2025-06-08 09:00:00,9,0.707107,-0.707107,6,1,0,0,1,1,0,0,18.6,100,1.9894,9.717,1.2376,2.5589,3.1491,0.7952,1.9762,14.511,1539.01,1.924
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 09:00:00,9,0.707107,-0.707107,6,1,0,0,1,1,0,0,19.5,100,4.5364,22.647,2.3746,4.1878,7.5597,2.3845,6.1404,32.877,124.01,4.4841
semana_finales,UPTC_DUI,Duitama,2025-06-08 09:00:00,9,0.707107,-0.707107,6,1,0,0,1,1,0,0,21.8,100,4.3657,20.154,2.2263,5.5704,5.5969,1.7584,5.002,25.641,159.47,3.9905
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 09:00:00,9,0.707107,-0.707107,6,1,0,0,1,1,0,0,18.9,100,1.4376,7.86,0.5788,3.1054,1.7141,0.7738,1.6879,10.486,57.13,1.5563
semana_finales,UPTC_TUN,Tunja,2025-06-08 10:00:00,10,0.5,-0.866025,6,1,0,0,1,1,0,0,19.0,100,1.9054,9.607,1.1726,2.0416,2.5284,0.7926,3.0718,12.406,1571.44,1.9022
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 10:00:00,10,0.5,-0.866025,6,1,0,0,1,1,0,0,19.4,100,5.0156,24.559,2.1275,4.5035,8.4782,2.5002,6.9496,32.957,136.23,4.8627
semana_finales,UPTC_DUI,Duitama,2025-06-08 10:00:00,10,0.5,-0.866025,6,1,0,0,1,1,0,0,21.4,100,3.7327,20.736,1.9749,5.697,5.9063,1.9442,5.2136,29.251,161.41,4.1057
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 10:00:00,10,0.5,-0.866025,6,1,0,0,1,1,0,0,19.3,100,1.7455,8.346,0.589,3.4494,1.5127,0.9423,1.8526,11.16,47.86,1.6525
semana_finales,UPTC_TUN,Tunja,2025-06-08 11:00:00,11,0.258819,-0.965926,6,1,0,0,1,1,0,0,19.2,100,2.0061,10.931,1.4445,2.8056,3.547,0.8615,2.2724,16.253,1595.07,2.1643
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 11:00:00,11,0.258819,-0.965926,6,1,0,0,1,1,0,0,19.8,100,4.7979,23.164,2.5519,4.6091,8.1277,2.6091,5.2662,31.817,113.21,4.5865
semana_finales,UPTC_DUI,Duitama,2025-06-08 11:00:00,11,0.258819,-0.965926,6,1,0,0,1,1,0,0,20.1,100,4.8418,22.379,2.2407,5.4012,6.3996,2.5171,5.8204,28.692,176.79,4.431
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 11:00:00,11,0.258819,-0.965926,6,1,0,0,1,1,0,0,20.7,100,1.5592,7.244,0.6143,3.1136,1.3614,0.7682,1.3865,10.24,57.21,1.4343
semana_finales,UPTC_TUN,Tunja,2025-06-08 12:00:00,12,0.0,-1.0,6,1,0,0,1,1,0,0,18.5,75.0,1.6825,8.18,0.936,2.1508,2.8084,0.6839,1.6009,11.053,1420.0,1.6196
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 12:00:00,12,0.0,-1.0,6,1,0,0,1,1,0,0,18.8,73.6,3.8329,18.101,1.8485,3.8017,6.1785,1.9447,4.3276,23.274,116.55,3.584
semana_finales,UPTC_DUI,Duitama,2025-06-08 12:00:00,12,0.0,-1.0,6,1,0,0,1,1,0,0,20.8,80.1,3.2447,15.346,1.613,3.4911,4.1245,1.3785,4.7389,19.569,123.05,3.0385
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 12:00:00,12,0.0,-1.0,6,1,0,0,1,1,0,0,19.6,76.5,1.214,6.057,0.5302,2.1339,1.3452,0.6492,1.3985,8.617,46.53,1.1993
semana_finales,UPTC_TUN,Tunja,2025-06-08 13:00:00,13,-0.258819,-0.965926,6,1,0,0,1,1,0,0,16.7,84.3,1.84,9.197,1.1581,2.5934,2.666,0.8366,1.9429,11.899,1561.24,1.821
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 13:00:00,13,-0.258819,-0.965926,6,1,0,0,1,1,0,0,17.3,75.8,4.0367,20.199,2.2442,4.4397,7.9424,2.1439,3.4288,28.815,111.02,3.9994
semana_finales,UPTC_DUI,Duitama,2025-06-08 13:00:00,13,-0.258819,-0.965926,6,1,0,0,1,1,0,0,19.4,84.2,3.7018,18.967,1.7132,5.0016,4.2965,1.7111,6.2446,24.907,140.55,3.7555
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 13:00:00,13,-0.258819,-0.965926,6,1,0,0,1,1,0,0,18.4,73.8,1.2791,5.946,0.4515,2.528,1.066,0.5328,1.3677,7.226,36.72,1.1773
semana_finales,UPTC_TUN,Tunja,2025-06-08 14:00:00,14,-0.5,-0.866025,6,1,0,0,1,1,0,0,16.2,100,2.0811,10.5,1.2064,2.8487,2.9779,0.7694,2.6976,12.815,1310.32,2.079
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 14:00:00,14,-0.5,-0.866025,6,1,0,0,1,1,0,0,16.8,100,4.5566,20.934,1.9134,3.9756,7.0209,1.9166,6.1075,28.452,143.14,4.1449
semana_finales,UPTC_DUI,Duitama,2025-06-08 14:00:00,14,-0.5,-0.866025,6,1,0,0,1,1,0,0,18.6,100,3.7539,19.663,1.9342,5.5123,5.0834,2.0378,5.0953,27.622,189.37,3.8933
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 14:00:00,14,-0.5,-0.866025,6,1,0,0,1,1,0,0,17.8,100,1.3864,7.705,0.5762,3.4623,1.6899,0.7416,1.235,10.276,56.06,1.5256
semana_finales,UPTC_TUN,Tunja,2025-06-08 15:00:00,15,-0.707107,-0.707107,6,1,0,0,1,1,0,0,15.3,100,2.3268,11.142,1.2036,3.1668,3.3807,0.7596,2.6313,15.611,1239.28,2.2061
semana_finales,UPTC_SOG,Sogamoso,2025-06-08 15:00:00,15,-0.707107,-0.707107,6,1,0,0,1,1,0,0,16.3,100,4.0624,22.044,2.3385,5.0387,8.3524,2.3013,4.0131,31.392,152.87,4.3647
semana_finales,UPTC_DUI,Duitama,2025-06-08 15:00:00,15,-0.707107,-0.707107,6,1,0,0,1,1,0,0,16.5,100,3.6761,18.095,1.9692,4.6026,4.6255,1.6617,5.236,23.82,144.55,3.5828
semana_finales,UPTC_CHI,Chiquinquira,2025-06-08 15:00:00,15,-0.707107,-0.707107,6,1,0,0,1,1,0,0,15.4,100,1.7323,8.059,0.6721,3.3381,1.7356,0.8266,1.4866,9.846,54.02,1.5957
